timestamp_sys,biota_id,label,insert_time_us
15:21:34,0000550001,Fish,37620
15:21:37,0000551001,Fish,39506
15:21:40,0000552001,Fish,40697
15:21:42,0000553001,Fish,34562
15:21:45,0000554001,Fish,40791
15:21:48,0000555001,Fish,40718
15:21:51,0000556001,Fish,39131
15:21:54,0000557001,Fish,36436
15:21:57,0000558001,Fish,41931
15:21:59,0000559001,Fish,42315
15:22:02,0000560001,Fish,49631
15:22:05,0000561001,Fish,37940
15:22:08,0000562001,Fish,40239
15:22:11,0000563001,Fish,38567
15:22:13,0000564001,Fish,43108
15:22:16,0000565001,Fish,40455
15:22:19,0000566001,Fish,40565
15:22:22,0000567001,Fish,36035
15:22:24,0000568001,Fish,42226
15:22:27,0000569001,Fish,39356
15:22:30,0000570001,Fish,40970
15:22:33,0000571001,Fish,41257
15:22:36,0000572001,Fish,83767
15:22:39,0000573001,Fish,37748
15:22:39,1000573002,Fish,21056
15:22:41,0000574001,Fish,42122
15:22:44,0000575001,Fish,43244
15:22:44,1000575002,Fish,21689
15:22:47,0000576001,Fish,48824
15:22:50,0000577001,Fish,36004
15:22:50,1000577002,Fish,23992
15:22:53,0000578001,Fish,39081
15:22:53,1000578002,Fish,21365
15:22:55,0000579001,Fish,34479
15:22:55,1000579002,Fish,20013
15:22:58,0000580001,Fish,37866
15:23:01,0000581001,Fish,36354
15:23:04,0000582001,Fish,40271
15:23:07,0000583001,Fish,38008
15:23:10,0000584001,Fish,42502
15:23:12,0000585001,Fish,20077
15:23:15,0000586001,Fish,34569
15:23:18,0000587001,Fish,38078
15:23:21,0000588001,Fish,38298
15:23:24,0000589001,Fish,37478
15:23:27,0000590001,Fish,41543
15:23:29,0000591001,Fish,43855
15:23:32,0000592001,Fish,46989
15:23:35,0000593001,Fish,39278
15:23:38,0000594001,Fish,39305
15:23:41,0000595001,Fish,39504
15:23:43,0000596001,Fish,37994
15:23:46,0000597001,Fish,36676
15:23:49,0000598001,Fish,40064
15:23:52,0000599001,Fish,37523
15:23:55,0000600001,Fish,39488
15:23:57,0000601001,Fish,37720
15:24:00,0000602001,Fish,35642
15:24:03,0000603001,Fish,40877
15:24:06,0000604001,Fish,44713
15:24:09,0000605001,Fish,36908
15:24:11,0000606001,Fish,45093
15:24:14,0000607001,Fish,39893
15:24:17,0000608001,Fish,45970
15:24:20,0000609001,Fish,36683
15:24:23,0000610001,Fish,39686
15:24:26,0000611001,Fish,37928
15:24:28,0000612001,Fish,35500
15:24:31,0000613001,Fish,42709
15:24:34,0000614001,Fish,39416
15:24:37,0000615001,Fish,39076
15:24:40,0000616001,Fish,37754
15:24:42,0000617001,Fish,35322
15:24:45,0000618001,Fish,39299
15:24:48,0000619001,Fish,38751
15:24:51,0000620001,Fish,35203
15:24:54,0000621001,Fish,42041
15:24:56,0000622001,Fish,38558
15:24:59,0000623001,Fish,50696
15:25:02,0000624001,Fish,44178
15:25:05,0000625001,Fish,43033
15:25:08,0000626001,Fish,45485
15:25:11,0000627001,Fish,36343
15:25:13,0000628001,Fish,39336
15:25:16,0000629001,Fish,57819
15:25:19,0000630001,Fish,40995
15:25:22,0000631001,Fish,36150
15:25:25,0000632001,Fish,37634
15:25:27,0000633001,Fish,38255
15:25:30,0000634001,Fish,44146
15:25:33,0000635001,Fish,40122
15:25:36,0000636001,Fish,44690
15:25:38,0000637001,Fish,41742
15:25:41,0000638001,Fish,38625
15:25:44,0000639001,Fish,38702
15:25:47,0000640001,Fish,44510
15:25:50,0000641001,Fish,35881
15:25:52,0000642001,Fish,37332
15:25:55,0000643001,Fish,41447
15:25:58,0000644001,Fish,38120
15:26:01,0000645001,Fish,47002
15:26:04,0000646001,Fish,39502
15:26:07,0000647001,Fish,35724
15:26:10,0000648001,Fish,42255
15:26:12,0000649001,Fish,34833
15:26:15,0000650001,Fish,36491
15:26:18,0000651001,Fish,41502
15:26:21,0000652001,Fish,40958
15:26:24,0000653001,Fish,39498
15:26:27,0000654001,Fish,46348
15:26:29,0000655001,Fish,40561
15:26:32,0000656001,Fish,42747
15:26:35,0000657001,Fish,35804
15:26:38,0000658001,Fish,38556
15:26:41,0000659001,Fish,37856
15:26:43,0000660001,Fish,45141
15:26:46,0000661001,Fish,39852
15:26:49,0000662001,Fish,38837
15:26:52,0000663001,Fish,40213
15:26:55,0000664001,Fish,39249
15:26:57,0000665001,Fish,40221
15:27:00,0000666001,Fish,37610
